time,x,y,z,force,res
24.592302900,0.28928,5.63477e-05,0.235041,0.0254417,1
24.612321861,0.289415,5.62801e-05,0.234468,0.0254047,1
24.632303130,0.289415,5.62801e-05,0.234468,0.0254047,1
24.652323742,0.289197,-0.00012836,0.234448,0.0256576,1
24.672327810,0.289197,-0.00012836,0.234448,0.0259815,1
24.692310532,0.289222,-6.48999e-05,0.233903,0.0259815,1
24.712289308,0.289249,-0.00011793,0.233481,0.0265276,1
24.732280947,0.289249,-0.00011793,0.233481,0.0265276,1
24.752319307,0.289211,-0.000307838,0.233462,0.0259318,1
24.772318634,0.289211,-0.000307838,0.233462,0.0257854,1
24.792312815,0.289241,-8.58434e-05,0.233315,0.0257854,1
24.812329635,0.28909,-0.000207264,0.233089,0.0255323,1
24.832308901,0.28909,-0.000207264,0.233089,0.0250732,1
24.852306319,0.289224,-0.000561515,0.232753,0.0252016,1
24.872325957,0.289224,-0.000561515,0.232753,0.0252016,1
24.892283872,0.289283,-0.000397047,0.232265,0.0256233,1
24.912328111,0.289407,-0.000307781,0.231552,0.0261487,1
24.932324446,0.289407,-0.000307781,0.231552,0.0263875,1
24.952314916,0.28915,-0.000139496,0.231536,0.0263875,1
24.972304251,0.28915,-0.000139496,0.231536,0.0260648,1
24.992308191,0.289035,-7.01203e-06,0.231349,0.0258359,1
25.012320839,0.289381,-0.000218072,0.231005,0.0257077,1
25.032329025,0.289381,-0.000218072,0.231005,0.0255464,1
25.052319006,0.289391,-0.000296548,0.230226,0.0253358,1
25.072328397,0.289391,-0.000296548,0.230226,0.0256226,1
25.092334791,0.289353,-0.000229017,0.230209,0.0256226,1
25.112309655,0.289341,-0.000339898,0.230025,0.0258986,1
25.132322050,0.289341,-0.000339898,0.230025,0.0261923,1
25.152321777,0.289218,4.7748e-05,0.22966,0.0260113,1
25.172310289,0.289218,4.7748e-05,0.22966,0.025575,1
25.192339647,0.289296,-0.000240057,0.228874,0.025575,1
25.212311772,0.28936,-0.000351997,0.228744,0.0254067,1
25.232295259,0.28936,-0.000351997,0.228744,0.0251626,1
25.252321379,0.289075,-0.000273432,0.228954,0.0250696,1
25.272297803,0.289075,-0.000273432,0.228954,0.0250896,1
25.292298437,0.289118,-0.000317604,0.228329,0.0250896,1
25.312360879,0.28925,-0.000206628,0.228966,0.0254256,1
25.332325146,0.28925,-0.000206628,0.228966,0.0254196,1
25.352344493,0.28942,-0.000273473,0.22787,0.0254656,1
25.372318641,0.28942,-0.000273473,0.22787,0.0254656,1
25.392305864,0.289206,-0.000184315,0.228053,0.0253978,1
25.412329492,0.289168,-9.5651e-05,0.227299,0.0253978,1
25.432301608,0.289168,-9.5651e-05,0.227299,0.0253506,1
25.452338073,0.28912,-0.000328506,0.227143,0.0253158,1
25.472268167,0.28912,-0.000328506,0.227143,0.0251309,1
25.492282221,0.289229,-6.18435e-05,0.22649,0.0249355,1
25.512290996,0.289172,-0.00028361,0.226099,0.025318,1
25.532307735,0.289172,-0.00028361,0.226099,0.0252977,1
25.552339276,0.289061,-0.000260807,0.226111,0.0252977,1
25.572300258,0.289061,-0.000260807,0.226111,0.025375,1
25.592298293,0.289349,-0.000206532,0.225475,0.0252568,1
25.612358332,0.28921,-0.000115763,0.224975,0.0250401,1
25.632303104,0.28921,-0.000115763,0.224975,0.0250401,1
25.652328575,0.289281,-0.000118206,0.224965,0.024917,1
25.672317981,0.289281,-0.000118206,0.224965,0.024811,1
25.692308810,0.289323,-7.28202e-05,0.224481,0.024811,1
25.712298442,0.289202,-0.000229085,0.224375,0.0246876,1
25.732281932,0.289202,-0.000229085,0.224375,0.0248474,1
25.752300403,0.289313,-8.38809e-05,0.224496,0.0249946,1
25.772302580,0.289313,-8.38809e-05,0.224496,0.024995,1
25.792284049,0.28914,-0.000339981,0.223505,0.024995,1
25.812301290,0.289252,-0.000351499,0.223664,0.0250369,1
25.832292945,0.289252,-0.000351499,0.223664,0.0249421,1
25.852317319,0.289328,-0.000416632,0.22264,0.02506,1
25.872320308,0.289328,-0.000416632,0.22264,0.025197,1
25.892305301,0.289035,-0.000351372,0.222717,0.025197,1
25.912286618,0.289035,-0.000351372,0.222717,0.0252859,1
25.932307817,0.289035,-0.000351372,0.222717,0.025526,1
25.952301812,0.28912,-7.31335e-06,0.221966,0.025526,1
25.972309844,0.28912,-7.31335e-06,0.221966,0.0254872,1
25.992317404,0.289014,4.27157e-06,0.221525,0.0251496,1
26.012283480,0.289172,-0.000229199,0.221224,0.0250459,1
26.032324977,0.289172,-0.000229199,0.221224,0.0250459,1
26.052284324,0.289322,-0.000182362,0.22052,0.0250592,1
26.072283341,0.289322,-0.000182362,0.22052,0.0250228,1
26.092322333,0.289198,-8.30058e-05,0.220378,0.0250985,1
26.112314283,0.289357,2.78369e-05,0.21964,0.0251221,1
26.132340245,0.289357,2.78369e-05,0.21964,0.0251221,1
26.152315490,0.289107,-0.000292705,0.219396,0.025458,1
26.172284334,0.289107,-0.000292705,0.219396,0.0255375,1
26.192299604,0.289319,-0.000106523,0.218964,0.0255375,1
26.212338354,0.289066,4.53979e-06,0.219079,0.0258545,1
26.232307385,0.289066,4.53979e-06,0.219079,0.0259973,1
26.252299067,0.289236,-0.000217321,0.218556,0.0261097,1
26.272282330,0.289236,-0.000217321,0.218556,0.0259895,1
26.292305035,0.289109,-4.65769e-05,0.218415,0.0259895,1
26.312340358,0.289275,-0.000328452,0.216983,0.0258651,1
26.332299404,0.289275,-0.000328452,0.216983,0.0258651,1
26.352360574,0.289206,-0.000205336,0.217507,0.0256573,1
26.372322844,0.289206,-0.000205336,0.217507,0.0256301,1
26.392317756,0.289217,-0.000562162,0.216832,0.0260716,1
26.412349759,0.28919,7.9332e-05,0.216993,0.0264555,1
26.432297219,0.28919,7.9332e-05,0.216993,0.026702,1
26.452315258,0.289129,4.49887e-06,0.216426,0.026702,1
26.472303926,0.289129,4.49887e-06,0.216426,0.0267299,1
26.492327922,0.289196,-9.44166e-05,0.21596,0.0268643,1
26.512336067,0.288974,-0.000168786,0.21637,0.0272064,1
26.532292651,0.288974,-0.000168786,0.21637,0.0272064,1
26.552300941,0.289056,2.86986e-05,0.216099,0.0273502,1
26.572302478,0.289056,2.86986e-05,0.216099,0.0275601,1
26.592312689,0.289056,-0.000156684,0.216118,0.0276494,1
26.612310968,0.289176,-0.000217376,0.215447,0.0276463,1
26.632318303,0.289176,-0.000217376,0.215447,0.0277675,1
26.652289419,0.289009,-0.000106401,0.215594,0.0277675,1
26.672321804,0.289009,-0.000106401,0.215594,0.0279396,1
26.692324656,0.289203,-0.000427158,0.215324,0.0280925,1
26.712332473,0.28909,-0.00042694,0.215322,0.0282605,1
26.732293658,0.28909,-0.00042694,0.215322,0.0285217,1
26.752308462,0.289224,-0.000463573,0.214806,0.0284074,1
26.772303337,0.289224,-0.000463573,0.214806,0.0284074,1
26.792302936,0.289261,-0.000106681,0.214444,0.028426,1
26.812330725,0.289245,-0.000205468,0.214308,0.0286385,1
26.832347152,0.289245,-0.000205468,0.214308,0.0286866,1
26.852307944,0.289085,-0.000193062,0.214946,0.0289931,1
26.872307629,0.289085,-0.000193062,0.214946,0.0298906,1
26.892327862,0.289181,-0.000316247,0.214773,0.0298906,1
26.912311948,0.289004,-0.000340159,0.215256,0.0300454,1
26.932322962,0.289004,-0.000340159,0.215256,0.0298715,1
26.952288246,0.288998,-0.000265808,0.214822,0.0296384,1
26.972298234,0.288998,-0.000265808,0.214822,0.0296384,1
26.992317031,0.289182,4.08421e-05,0.21485,0.0295797,1
27.012311726,0.289068,-0.000241606,0.214771,0.0294726,1
27.032304436,0.289068,-0.000241606,0.214771,0.0293788,1
27.052349003,0.289175,-9.45372e-05,0.21432,0.0295172,1
27.072330279,0.289175,-9.45372e-05,0.21432,0.0299941,1
27.092324686,0.289298,-0.000439564,0.214101,0.0299941,1
27.112301418,0.289298,-0.000439564,0.214101,0.0303334,1
27.132335160,0.289298,-0.000439564,0.214101,0.0306363,1
27.152312326,0.289228,-0.000205544,0.214094,0.0313459,1
27.172303250,0.289228,-0.000205544,0.214094,0.0315112,1
27.192313101,0.289035,-0.000562052,0.214422,0.0317233,1
27.212311486,0.289262,2.86051e-05,0.214521,0.0320757,1
27.232311474,0.289262,2.86051e-05,0.214521,0.0320757,1
27.252302168,0.289235,-0.000181002,0.214662,0.0321653,1
27.272323206,0.289235,-0.000181002,0.214662,0.0321476,1
27.292282411,0.289202,-0.000205369,0.214294,0.0321476,1
27.312297702,0.289072,-0.000229612,0.21406,0.0324948,1
27.332296104,0.289072,-0.000229612,0.21406,0.0324948,1
27.352339023,0.289089,-0.000193214,0.214215,0.0323181,1
27.372343163,0.289089,-0.000193214,0.214215,0.0323,1
27.392334682,0.289045,1.63697e-05,0.214144,0.0322728,1
27.412288475,0.288966,7.71387e-05,0.214472,0.0319117,1
27.432300947,0.288966,7.71387e-05,0.214472,0.0319036,1
27.452324918,0.289175,-8.23537e-05,0.214358,0.0319036,1
27.472339617,0.289175,-8.23537e-05,0.214358,0.0320135,1
27.492307741,0.288982,-0.000192983,0.214666,0.0321109,1
27.512296028,0.289052,-0.000229514,0.214577,0.0322434,1
27.532330310,0.289052,-0.000229514,0.214577,0.0323236,1
27.552283156,0.289165,-0.000130804,0.214656,0.0320261,1
27.572287729,0.289165,-0.000130804,0.214656,0.0320261,1
27.592301771,0.289115,-2.00177e-05,0.214131,0.0313429,1
27.612308985,0.289052,-9.34408e-06,0.214635,0.0313004,1
27.632293711,0.289052,-9.34408e-06,0.214635,0.0312065,1
27.652327892,0.289095,-0.000328191,0.214726,0.0312065,1
27.672314024,0.289095,-0.000328191,0.214726,0.0308972,1
27.692290326,0.289175,-0.000328388,0.214378,0.0308438,1
27.712303520,0.289081,-0.00015691,0.213763,0.0308438,1
27.732288428,0.289081,-0.00015691,0.213763,0.0305713,1
27.752288987,0.289291,-8.2474e-05,0.213706,0.0306216,1
27.772322763,0.289291,-8.2474e-05,0.213706,0.0310332,1
27.792319076,0.289002,-9.29875e-06,0.214149,0.0314715,1
27.812289070,0.289165,-0.000130785,0.214694,0.0325477,1
27.832346366,0.289165,-0.000130785,0.214694,0.0331393,1
27.852302227,0.288992,-0.000316016,0.214389,0.0331393,1
27.872305817,0.288992,-0.000316016,0.214389,0.0333786,1
27.892288922,0.289151,-0.000217579,0.213769,0.0329156,1
27.912318393,0.289272,-0.000181108,0.214281,0.0330023,1
27.932310304,0.289272,-0.000181108,0.214281,0.0330351,1
27.952304160,0.289122,-0.000229559,0.214565,0.0331658,1
27.972293950,0.289122,-0.000229559,0.214565,0.0331658,1
27.992327414,0.289132,-0.000205363,0.214287,0.0339801,1
28.012309899,0.289168,-0.000193305,0.213925,0.033993,1
28.032300563,0.289168,-0.000193305,0.213925,0.033806,1
28.052326054,0.289175,-0.000279757,0.214416,0.033806,1
28.072325909,0.289175,-0.000279757,0.214416,0.03391,1
28.092286528,0.289132,-0.000205309,0.214325,0.0338831,1
28.112353181,0.288955,-0.00020511,0.21475,0.0338743,1
28.132300403,0.288955,-0.00020511,0.21475,0.033989,1
28.152311636,0.289009,-0.000229465,0.214544,0.033989,1
28.172322555,0.289009,-0.000229465,0.214544,0.0338875,1
28.192310503,0.289028,-0.00046342,0.213969,0.0336401,1
28.212292762,0.289018,-0.000439088,0.214247,0.0331424,1
28.232298531,0.289018,-0.000439088,0.214247,0.0329139,1
28.252319937,0.289115,-0.000390787,0.214093,0.0328337,1
28.272297499,0.289115,-0.000390787,0.214093,0.0327299,1
28.292310999,0.289035,4.29612e-06,0.214422,0.0327299,1
28.312298244,0.289192,-0.000142972,0.214552,0.03282,1
28.332334831,0.289192,-0.000142972,0.214552,0.0326949,1
28.352325921,0.289142,-8.2315e-05,0.214066,0.0326927,1
28.372293890,0.289142,-8.2315e-05,0.214066,0.0326977,1
28.392322549,0.289298,-0.000229754,0.214159,0.0327086,1
28.412323674,0.289168,-0.000340608,0.213925,0.0327086,1
28.432324193,0.289168,-0.000340608,0.213925,0.0326921,1
28.452313876,0.289122,-8.22265e-05,0.214603,0.0329111,1
28.472289257,0.289122,-8.22265e-05,0.214603,0.033145,1
28.492306298,0.289122,-8.22265e-05,0.214603,0.0335543,1
28.512327670,0.289229,-0.000118761,0.214209,0.0335543,1
28.532293939,0.289229,-0.000118761,0.214209,0.0337123,1
28.552288728,0.289158,-0.000118789,0.214165,0.0334871,1
28.572323817,0.289158,-0.000118789,0.214165,0.0333778,1
28.592287030,0.289132,-0.000130853,0.214325,0.0333272,1
28.612288287,0.289148,-0.000181079,0.214462,0.0333272,1
28.632282757,0.289148,-0.000181079,0.214462,0.033375,1
28.652317416,0.289221,-8.24408e-05,0.213738,0.0335548,1
28.672307965,0.289221,-8.24408e-05,0.213738,0.0335005,1
28.692303358,0.289202,-9.45151e-05,0.214255,0.0334214,1
28.712336420,0.289142,-0.000118803,0.214009,0.0334214,1
28.732330381,0.289142,-0.000118803,0.214009,0.0336501,1
28.752325127,0.289071,-0.000451357,0.214021,0.0345108,1
28.772325438,0.289071,-0.000451357,0.214021,0.0345693,1
28.792309988,0.289071,-0.000451357,0.214021,0.0351214,1
28.812322773,0.289271,-0.000403091,0.214223,0.0351214,1
28.832285338,0.289271,-0.000403091,0.214223,0.0360733,1
28.852321589,0.289132,-0.000328352,0.214306,0.036113,1
28.872333265,0.289132,-0.000328352,0.214306,0.0365093,1
28.892312583,0.289062,-0.00029182,0.214357,0.0373643,1
28.912308626,0.289132,-0.000229638,0.214268,0.0373643,1
28.932288885,0.289132,-0.000229638,0.214268,0.0375077,1
28.952332931,0.289079,-4.58493e-05,0.214512,0.0377234,1
28.972364831,0.289079,-4.58493e-05,0.214512,0.0380117,1
28.992318746,0.289141,-7.03198e-05,0.21399,0.037865,1
29.012301532,0.289132,-0.000106612,0.214287,0.0377793,1
29.032287558,0.289132,-0.000106612,0.214287,0.0376033,1
29.052287432,0.289245,-0.000279975,0.214327,0.0375774,1
29.072338639,0.289245,-0.000279975,0.214327,0.0375774,1
29.092291723,0.289158,-0.000278177,0.214165,0.0379541,1
29.112338257,0.289185,-5.811e-05,0.2141,0.0380919,1
29.132311861,0.289185,-5.811e-05,0.2141,0.0382629,1
29.152292244,0.288958,6.48612e-05,0.214001,0.0386431,1
29.172286943,0.288958,6.48612e-05,0.214001,0.0388363,1
29.192317434,0.288976,-0.000156596,0.214233,0.0388363,1
29.212306350,0.289088,-0.000168997,0.214196,0.0393361,1
29.232303824,0.289088,-0.000168997,0.214196,0.0396398,1
29.252312974,0.289211,-0.000181226,0.213977,0.0400381,1
29.272304591,0.289211,-0.000181226,0.213977,0.0402096,1
29.292309867,0.289105,-0.000413271,0.214428,0.0402096,1
29.312309392,0.289115,-0.000205359,0.214131,0.0403707,1
29.332310421,0.289115,-0.000205359,0.214131,0.0411317,1
29.352309435,0.289255,-0.000193343,0.214068,0.0413377,1
29.372281816,0.289255,-0.000193343,0.214068,0.0416273,1
29.392307735,0.289278,-5.80243e-05,0.214696,0.0416273,1
29.412318012,0.289159,-5.79914e-05,0.214241,0.0420388,1
29.432305094,0.289159,-5.79914e-05,0.214241,0.0425263,1
29.452286941,0.289341,-9.46082e-05,0.214173,0.0424948,1
29.472302942,0.289341,-9.46082e-05,0.214173,0.0425189,1
29.492289802,0.289149,-0.000217449,0.214481,0.0427014,1
29.512344377,0.289071,-0.000475602,0.214041,0.0427014,1
29.532309863,0.289071,-0.000475602,0.214041,0.0430902,1
29.552342968,0.289035,-0.000340319,0.214479,0.0432678,1
29.572349281,0.289035,-0.000340319,0.214479,0.0430652,1
29.592310063,0.289098,-5.81496e-05,0.213937,0.0429233,0
29.612287506,0.289088,-0.000168997,0.214196,0.0434388,0
29.632315651,0.289088,-0.000168997,0.214196,0.0438225,0
29.652310907,0.289098,-0.000181147,0.213937,0.0438225,0
29.672288991,0.289098,-0.000181147,0.213937,0.0441681,0
29.692334358,0.289101,5.30468e-05,0.215159,0.0443382,0
29.712344118,0.289159,-0.000168882,0.214241,0.0444476,0
29.732284125,0.289159,-0.000168882,0.214241,0.0445053,0
29.752285736,0.289122,-7.00469e-05,0.214622,0.0443176,0
29.772289698,0.289122,-7.00469e-05,0.214622,0.0443176,0
29.792315736,0.289149,-7.01542e-05,0.214481,0.0443538,0
29.812288935,0.288939,-0.000414643,0.214556,0.0443333,0
29.832302943,0.288939,-0.000414643,0.214556,0.0445654,0
29.852332501,0.289218,-0.000501838,0.214392,0.0450646,0
