time,x,y,z,force,res
5.556126605,0.247153,0.000184074,0.345115,0.0503269,0
5.576142266,0.247076,-5.43632e-06,0.345309,0.0503252,0
5.596164445,0.246769,-0.000100018,0.34557,0.0503213,0
5.616075769,0.246769,-0.000100018,0.34557,0.0503119,0
5.636126212,0.247,8.9229e-05,0.345096,0.0503328,0
5.656157135,0.247,8.9229e-05,0.345096,0.050326,0
5.676143086,0.246846,-0.000100083,0.345396,0.0503358,0
5.696152710,0.246923,8.9261e-05,0.345289,0.0503266,0
5.716150295,0.246923,8.9261e-05,0.345289,0.0503353,0
5.736132960,0.246847,-0.000100115,0.345096,0.0503341,0
5.756141013,0.246847,-0.000100115,0.345096,0.0503279,0
5.776118839,0.247077,8.92312e-05,0.344854,0.0503158,0
5.796134784,0.247307,-0.000195225,0.344786,0.0503175,0
5.816130091,0.247307,-0.000195225,0.344786,0.0503093,0
5.836144716,0.246923,-0.000100152,0.345202,0.0503351,0
5.856127834,0.246923,-0.000100152,0.345202,0.0503368,0
5.876124600,0.247153,0.000184034,0.344922,0.0503398,0
5.896121316,0.247,-0.000100179,0.345067,0.0503262,0
5.916133578,0.247,-0.000100179,0.345067,0.0503029,0
5.936154066,0.246923,8.92575e-05,0.345309,0.0503046,0
5.956115780,0.246923,8.92575e-05,0.345309,0.0503216,0
5.976121643,0.247077,-5.45531e-06,0.344999,0.0503242,0
5.996137083,0.246846,-5.43633e-06,0.345309,0.050314,0
6.016155220,0.246846,-5.43633e-06,0.345309,0.0503113,0
6.036121891,0.246846,-0.000100083,0.345289,0.050301,0
6.056138763,0.246846,-0.000100083,0.345289,0.0502746,0
6.076151529,0.247,-5.46787e-06,0.345154,0.0502778,0
6.096140457,0.246846,-5.4186e-06,0.345396,0.0502664,0
6.116138202,0.246846,-5.4186e-06,0.345396,0.0502895,0
6.136147616,0.247,-0.000289638,0.345154,0.0502674,0
6.156123291,0.247,-0.000289638,0.345154,0.0502797,0
6.176125467,0.246923,-0.000289554,0.345202,0.0502858,0
6.196132583,0.247077,-5.5185e-06,0.344941,0.0503449,0
6.216145995,0.247077,-5.5185e-06,0.344941,0.0503612,0
6.236136105,0.246923,-0.000194817,0.345377,0.0503305,0
6.256116743,0.246923,-0.000194817,0.345377,0.0503337,0
6.276133308,0.247153,-5.4938e-06,0.344738,0.0503456,0
6.296141275,0.246693,-0.000289217,0.345483,0.0503418,0
6.316103968,0.246693,-0.000289217,0.345483,0.0503359,0
6.336161618,0.246846,-5.45494e-06,0.345289,0.0503328,0
6.356119848,0.246846,-5.45494e-06,0.345289,0.0503696,0
6.376140289,0.246923,-5.45405e-06,0.345222,0.0503619,0
6.396133246,0.246846,0.000278536,0.345241,0.0503727,0
6.416161455,0.246846,0.000278536,0.345241,0.0503677,0
6.436130416,0.247,-0.000100199,0.345154,0.0503707,0
6.456152647,0.247,-0.000100199,0.345154,0.0503724,0
6.476127204,0.247153,-5.48952e-06,0.345047,0.0503465,0
6.496140107,0.247153,8.93121e-05,0.344999,0.0503499,0
6.516175225,0.247153,8.93121e-05,0.344999,0.0503456,0
6.536162218,0.246923,-5.38048e-06,0.345366,0.0503619,0
6.556140283,0.246923,-5.38048e-06,0.345366,0.0503436,0
6.576129710,0.247077,-5.56821e-06,0.344805,0.0503469,0
6.596115908,0.247153,-0.000195043,0.345173,0.0503374,0
6.616140170,0.247153,-0.000195043,0.345173,0.0503504,0
6.636117388,0.246923,-5.46531e-06,0.345202,0.0503416,0
6.656119237,0.246923,-5.46531e-06,0.345202,0.0503546,0
6.676140845,0.246923,8.92398e-05,0.345222,0.0503451,0
6.696163927,0.247,-0.00019494,0.345173,0.0503184,0
6.716117614,0.247,-0.00019494,0.345173,0.0503201,0
6.736116429,0.246923,-5.38527e-06,0.345415,0.0502989,0
6.756133681,0.246923,-5.38527e-06,0.345415,0.0502962,0
6.776151574,0.247,-0.00010017,0.345328,0.0503155,0
6.796141344,0.246923,-0.000100128,0.345173,0.0503088,0
6.816129496,0.246923,-0.000100128,0.345173,0.0503205,0
6.836118939,0.246923,-0.000289546,0.345241,0.0503506,0
6.856130494,0.246923,-0.000289546,0.345241,0.0503254,0
6.876133344,0.246846,-0.000100119,0.345289,0.050312,0
6.896141611,0.246923,-0.000194825,0.345377,0.0503125,0
6.916117465,0.246923,-0.000194825,0.345377,0.0503087,0
6.936146700,0.246769,-5.39697e-06,0.345502,0.0502996,0
6.956128917,0.246769,-5.39697e-06,0.345502,0.050308,0
6.976123252,0.247153,-5.41732e-06,0.345077,0.050318,0
6.996145135,0.246923,-5.48001e-06,0.345202,0.0503236,0
7.016149976,0.246923,-5.48001e-06,0.345202,0.0503137,0
7.036184616,0.247153,-5.53624e-06,0.344854,0.0503167,0
7.056120609,0.247153,-5.53624e-06,0.344854,0.0503041,0
7.076137182,0.247077,-0.000100264,0.344941,0.0503098,0
7.096136948,0.247077,-5.46791e-06,0.345009,0.0503062,0
7.116132048,0.247077,-5.46791e-06,0.345009,0.0503027,0
7.136139673,0.246846,8.9238e-05,0.345357,0.0503016,0
7.156145042,0.246846,8.9238e-05,0.345357,0.0502841,0
7.176155497,0.247,-5.43543e-06,0.345241,0.0502686,0
7.196123840,0.246923,-0.000100148,0.345222,0.050269,0
7.216132342,0.246923,-0.000100148,0.345222,0.0502768,0
7.236137062,0.24677,0.00018379,0.345202,0.050277,0
7.256131990,0.24677,0.00018379,0.345202,0.050276,0
7.276127983,0.247,-5.48951e-06,0.345047,0.0502715,0
7.296135077,0.246846,-5.4186e-06,0.345396,0.0502809,0
7.316148072,0.246846,-5.4186e-06,0.345396,0.0502613,0
7.336165274,0.247077,-5.46397e-06,0.345173,0.050273,0
7.356131818,0.247077,-5.46397e-06,0.345173,0.0502901,0
7.376115157,0.246923,-5.40733e-06,0.345415,0.0502693,0
7.396121176,0.24723,-5.46916e-06,0.344931,0.0502783,0
7.416173237,0.24723,-5.46916e-06,0.344931,0.0502845,0
7.436173809,0.247077,-5.49039e-06,0.345115,0.0502789,0
7.456121846,0.247077,-5.49039e-06,0.345115,0.0502886,0
7.476127751,0.24723,-5.53928e-06,0.344767,0.0502844,0
7.496116796,0.247307,-5.56136e-06,0.344767,0.0502808,0
7.516146300,0.247307,-5.56136e-06,0.344767,0.0502808,0
7.536149753,0.246846,8.92393e-05,0.345328,0.050283,0
7.556140243,0.246846,8.92393e-05,0.345328,0.050278,0
7.576130153,0.24677,-0.000194728,0.345241,0.0502938,0
7.596141749,0.246769,-9.99888e-05,0.345676,0.050306,0
7.616147487,0.246769,-9.99888e-05,0.345676,0.0502962,0
7.636158030,0.247077,-5.53187e-06,0.344912,0.0502971,0
7.656135442,0.247077,-5.53187e-06,0.344912,0.0503049,0
7.676135487,0.246846,8.9212e-05,0.345338,0.0502751,0
7.696132369,0.246846,-5.45406e-06,0.345222,0.0502954,0
7.716134684,0.246846,-5.45406e-06,0.345222,0.0502944,0
7.736157721,0.246769,-0.000289265,0.345463,0.0503099,0
7.756116041,0.246769,-0.000289265,0.345463,0.0502896,0
7.776132169,0.246923,-0.000100155,0.345115,0.0503043,0
